id,state,city,place_type,latitude,longitude,zone,risk_score,last_updated,source,dynamic_zone
c167a31b-9ba0-4a95-b8c7-90ff8a35da7b,Odisha,Cuttack,Market,20.489871,85.915883,Green,20,2025-09-04T07:24:00,synthetic_v1,Green
76f3f879-0712-4cdc-bafb-58fb6cf63f66,Maharashtra,Nanded,Hospital Area,19.110116,77.313708,Red,100,2025-07-27T23:32:00,synthetic_v1,Yellow
3bd071e4-69ca-40a3-b448-0584d7376847,Tamil Nadu,Chennai,Park/Garden,13.108175,80.251115,Green,13,2025-07-22T13:28:00,synthetic_v1,Yellow
f2ed560a-1742-4598-8cab-775e1c48368b,Gujarat,Bhavnagar,Industrial Area,21.762049,72.098027,Green,9,2025-07-12T09:11:00,synthetic_v1,Green
775cfa91-8b90-4701-aee1-e6ba4a394826,Odisha,Balasore,Market,21.463251,86.963758,Green,31,2025-08-04T12:24:00,synthetic_v1,Green
6873edfe-d188-4ff2-9d98-1b67de2b085b,Tamil Nadu,Madurai,College Area,9.897395,78.112181,Red,87,2025-07-12T19:06:00,synthetic_v1,Red
29be6dba-7307-4fa2-a7ad-c77ad936b66f,Maharashtra,Solapur,Industrial Area,17.66695,75.867696,Red,86,2025-08-31T01:42:00,synthetic_v1,Red
54112598-57ee-4a5d-8e7b-7c8b2dcbccf0,Tamil Nadu,Coimbatore,IT Park,11.057701,76.946703,Green,36,2025-06-11T00:34:00,synthetic_v1,Yellow
756d88bc-1653-4bff-87c5-8db54350a77c,Meghalaya,Shillong,Tourist Spot,25.535954,91.925779,Red,84,2025-08-22T17:17:00,synthetic_v1,Red
c58c89b5-c472-4df4-bd47-0769539697f5,Rajasthan,Udaipur,Residential,24.545048,73.683942,Yellow,45,2025-07-27T12:23:00,synthetic_v1,Yellow
4de56ef9-59cd-4087-b7e8-89392e85e249,Rajasthan,Udaipur,City Center,24.563584,73.763591,Green,27,2025-07-12T15:21:00,synthetic_v1,Green
3c9d86a7-1c0d-4911-840e-4b697490a37c,Tamil Nadu,Salem,IT Park,11.635244,78.152093,Green,9,2025-07-07T19:17:00,synthetic_v1,Yellow
abebd46d-5b0e-4467-b4f4-844337d7964a,Telangana,Hyderabad,Residential,17.354485,78.498273,Green,23,2025-08-24T01:20:00,synthetic_v1,Green
103d90cc-8b16-403c-83a0-655dbed02d89,Nagaland,Dimapur,Industrial Area,25.896666,93.743663,Green,3,2025-08-31T13:42:00,synthetic_v1,Green
55fb9480-ea79-485d-9b19-5048ea131eb7,Rajasthan,Kota,Hospital Area,25.174791,75.875959,Yellow,60,2025-07-26T12:01:00,synthetic_v1,Green
e6f0ef75-1910-4458-953d-e894008e1e52,Kerala,Thrissur,IT Park,10.551929,76.166607,Green,13,2025-08-12T12:10:00,synthetic_v1,Yellow
fdab5b21-2a9e-48d3-9db0-9545329c621f,Tripura,Agartala,Tourist Spot,23.84308,91.32269,Green,39,2025-07-24T23:41:00,synthetic_v1,Green
9ab105a7-2ce1-449b-bc95-40069e8283d7,Haryana,Panipat,Transit Hub,29.395543,76.954175,Green,18,2025-08-13T21:30:00,synthetic_v1,Green
b68a2b3b-524a-411a-b50f-4d956ce7083a,Tamil Nadu,Madurai,Tourist Spot,9.878457,78.097649,Green,10,2025-08-27T03:15:00,synthetic_v1,Green
7e915023-cf73-4141-9d68-e5a5b3439232,Uttar Pradesh,Bareilly,Transit Hub,28.407686,79.4383,Green,2,2025-06-21T02:45:00,synthetic_v1,Green
dc77ae47-fcbb-4381-98a6-d578e361fa00,Uttar Pradesh,Lucknow,City Center,26.841998,80.935976,Green,33,2025-07-05T06:38:00,synthetic_v1,Green
9f43d290-64eb-4aa7-a935-187f58f1c9b5,Haryana,Gurugram,Transit Hub,28.466625,77.018814,Green,12,2025-06-23T21:55:00,synthetic_v1,Green
c64ad051-069e-4030-8f37-ada0bc01cda5,Tamil Nadu,Madurai,Residential,9.969118,78.143152,Red,80,2025-09-01T22:21:00,synthetic_v1,Red
0cdd5896-8602-4562-b239-90326e6f192b,Maharashtra,Aurangabad,City Center,19.859576,75.388303,Yellow,56,2025-06-24T22:49:00,synthetic_v1,Yellow
ad690307-e571-4901-994f-54bd2f6706b1,Maharashtra,Aurangabad,Tourist Spot,19.846101,75.315538,Yellow,61,2025-08-30T06:26:00,synthetic_v1,Yellow
8a133c36-29f2-4843-841b-9410ed497cb1,Madhya Pradesh,Sagar,IT Park,23.877227,78.728872,Green,33,2025-08-26T10:11:00,synthetic_v1,Yellow
e9ed6d5b-dc68-4b94-b69e-c724407ca96d,Uttar Pradesh,Agra,Park/Garden,27.142339,78.007549,Yellow,67,2025-08-21T01:00:00,synthetic_v1,Red
a0e2c76e-3511-4a21-a157-de7a7b415cb6,Maharashtra,Nashik,IT Park,19.969427,73.77996,Red,76,2025-07-18T10:42:00,synthetic_v1,Red
f9bce922-ec07-4ee8-94fb-16c84885224d,Odisha,Bhubaneswar,Park/Garden,20.277019,85.833482,Yellow,68,2025-09-04T15:31:00,synthetic_v1,Red
98f7682f-5b87-4442-9545-5602b5e6f83f,Madhya Pradesh,Bhopal,IT Park,23.212785,77.417442,Green,38,2025-07-14T10:45:00,synthetic_v1,Yellow
81cc8876-c8eb-4188-b1f1-2c606e28322b,Punjab,Mohali,Tourist Spot,30.669073,76.699431,Yellow,55,2025-07-31T15:21:00,synthetic_v1,Yellow
f20f1d2d-1e33-4db1-90f4-8a0835dedd71,Karnataka,Ballari,Tourist Spot,15.134408,76.890598,Green,19,2025-08-06T11:08:00,synthetic_v1,Green
c1f992b0-a560-4559-978d-924063402ef6,Madhya Pradesh,Ratlam,Hospital Area,23.311678,74.984746,Green,15,2025-08-27T13:39:00,synthetic_v1,Green
be95c7db-c1ff-4b85-8614-77e1182ca57f,Telangana,Nizamabad,Tourist Spot,18.696221,78.113731,Green,0,2025-08-19T03:36:00,synthetic_v1,Green
8ecd1a9b-1b67-461f-89dc-8c7911467cf2,Andhra Pradesh,Tirupati,Hospital Area,13.610123,79.466641,Green,17,2025-06-24T11:36:00,synthetic_v1,Green
da12ff60-20c3-4e32-8107-57f2ad0cbf3f,West Bengal,Asansol,Market,23.676789,86.995223,Green,34,2025-08-15T19:24:00,synthetic_v1,Green
992e583f-42d5-4832-85b8-be4c616054f9,Maharashtra,Kolhapur,IT Park,16.669351,74.216232,Green,8,2025-08-04T11:25:00,synthetic_v1,Yellow
202bf8d4-64dd-4f72-bc79-5327f45a21e4,Jharkhand,Bokaro,College Area,23.676839,86.175167,Yellow,48,2025-07-07T01:25:00,synthetic_v1,Yellow
e543f734-b76e-46a1-a5fe-df33a75b9d6d,Goa,Panaji,College Area,15.443117,73.802727,Red,87,2025-07-17T08:02:00,synthetic_v1,Red
653b3389-fd0f-42e2-bb9b-e9076e157550,West Bengal,Siliguri,Tourist Spot,26.728509,88.335911,Yellow,70,2025-08-05T13:40:00,synthetic_v1,Red
8134fe6d-2ec4-4e5e-b10f-51352dce67fc,Tamil Nadu,Vellore,Industrial Area,12.893307,79.171808,Yellow,65,2025-07-12T02:35:00,synthetic_v1,Yellow
f60239df-641c-4ec0-a799-9b5d930aa365,Uttar Pradesh,Moradabad,Market,28.824133,78.732799,Red,99,2025-07-24T13:56:00,synthetic_v1,Red
2740ceab-0c8b-416a-8b24-bcd2b3d8a080,Telangana,Hyderabad,Residential,17.390683,78.44188,Yellow,61,2025-08-06T04:44:00,synthetic_v1,Yellow
476408f1-6c92-4303-baa5-7951b604e653,Tripura,Agartala,Industrial Area,23.876118,91.315395,Red,84,2025-08-25T15:33:00,synthetic_v1,Red
46f469bb-af28-49c8-af02-ca6ca6706ad4,Madhya Pradesh,Bhopal,Park/Garden,23.211562,77.429563,Red,72,2025-08-01T19:55:00,synthetic_v1,Red
3dfe547b-b5d1-45a4-8e26-7952645d4be7,Uttar Pradesh,Agra,Industrial Area,27.18654,77.969196,Red,82,2025-08-21T22:45:00,synthetic_v1,Red
aea109e7-787c-4bfa-b1c9-ba0deb1ea66b,Haryana,Faridabad,Industrial Area,28.432527,77.358588,Green,22,2025-06-14T02:59:00,synthetic_v1,Green
fb08b3bc-f98b-4bd2-98a6-2f2695d78ad8,Telangana,Karimnagar,Park/Garden,18.458247,79.156828,Yellow,69,2025-06-29T13:57:00,synthetic_v1,Red
a985ac5e-20a6-4751-8522-0afbf4bd97a2,Haryana,Gurugram,IT Park,28.456517,77.075124,Green,11,2025-06-09T05:28:00,synthetic_v1,Yellow
abdc1688-f4f2-41b6-ab82-ac4cb088d272,Uttar Pradesh,Kanpur,City Center,26.448834,80.370575,Red,86,2025-06-14T05:16:00,synthetic_v1,Red
f46cb196-eb54-4c81-87c9-f1428e6334c7,Odisha,Bhubaneswar,Park/Garden,20.314714,85.83034,Red,83,2025-09-02T00:09:00,synthetic_v1,Red
f03f66b6-1581-4985-a6be-8ebf8c3307cf,Gujarat,Bhavnagar,Park/Garden,21.767103,72.102023,Red,75,2025-08-22T04:55:00,synthetic_v1,Red
ceee858b-3ae3-45de-85a6-bc0fb1bf3059,Mizoram,Aizawl,Tourist Spot,23.708344,92.745866,Green,18,2025-06-25T10:37:00,synthetic_v1,Green
2d0c2540-dbb9-4831-b2f8-7a36379d258d,Assam,Dibrugarh,Hospital Area,27.495924,94.934654,Red,76,2025-07-25T04:21:00,synthetic_v1,Yellow
fa0d4132-4993-4338-9d32-fbe03e92a99f,Haryana,Hisar,College Area,29.099082,75.741055,Yellow,69,2025-07-05T17:58:00,synthetic_v1,Yellow
475c9b9d-6d21-4c5b-968c-deb421ec473f,Andhra Pradesh,Vijayawada,Hospital Area,16.511798,80.603724,Green,23,2025-08-23T16:58:00,synthetic_v1,Green
1a8fb819-e12f-41f2-b08b-af1704e8dade,Gujarat,Bhavnagar,Tourist Spot,21.758872,72.151945,Green,8,2025-08-25T11:25:00,synthetic_v1,Green
37e9f720-59c5-4a2b-9542-1c3962e43918,Uttar Pradesh,Bareilly,Residential,28.339643,79.44128,Yellow,55,2025-08-24T14:32:00,synthetic_v1,Yellow
3a6b4a5d-8582-4d32-9e57-3c94ba4ed03e,Karnataka,Hubballi-Dharwad,Transit Hub,15.375999,75.124207,Green,28,2025-08-02T16:09:00,synthetic_v1,Green
1ae1140b-095e-40fe-a1d9-efd34662f1b9,Kerala,Kochi,Hospital Area,9.949603,76.23735,Yellow,42,2025-08-16T16:48:00,synthetic_v1,Green
79b5727f-2d6a-4ed7-9110-e96ba6447c79,Haryana,Gurugram,IT Park,28.449241,77.083893,Yellow,41,2025-07-16T19:44:00,synthetic_v1,Red
d90b02b2-3b23-4c50-9241-c11b1f3c1683,Punjab,Mohali,Hospital Area,30.729764,76.739222,Yellow,45,2025-09-01T02:45:00,synthetic_v1,Green
fb850f3f-2068-4cb1-b44f-e60360db9868,Uttar Pradesh,Shahjahanpur,Industrial Area,27.918239,79.941672,Green,7,2025-09-07T23:04:00,synthetic_v1,Green
86cef4e1-6eb3-4fdc-9c92-d827c699d44e,Uttar Pradesh,Prayagraj,Transit Hub,25.446175,81.889172,Green,20,2025-07-10T21:11:00,synthetic_v1,Green
7bb7a461-17ed-4c7c-afd7-a9095134f80c,Kerala,Kochi,Market,9.928998,76.251627,Green,29,2025-06-11T04:48:00,synthetic_v1,Green
b6258f12-5a20-4011-a465-a18f156a180f,Maharashtra,Thane,Industrial Area,19.186984,72.987903,Green,14,2025-06-10T16:59:00,synthetic_v1,Green
5a8c8da5-37ba-48b8-8caa-816548b986b5,Nagaland,Kohima,City Center,25.635955,94.10424,Green,5,2025-07-16T13:30:00,synthetic_v1,Green
a8737fd7-fb11-458c-9170-b28d7d4570f4,Uttar Pradesh,Ghaziabad,College Area,28.707371,77.47155,Green,33,2025-08-09T22:51:00,synthetic_v1,Green
df0f0725-790f-47d8-973a-4666095130f5,Kerala,Kochi,Transit Hub,9.965061,76.264036,Green,21,2025-06-19T02:39:00,synthetic_v1,Green
38eb874b-1976-4e7a-a3cb-24239f47597e,Assam,Silchar,College Area,24.837694,92.800871,Red,95,2025-06-16T21:40:00,synthetic_v1,Red
b0810eef-ceab-4355-93c8-20af4a3cae47,Puducherry,Puducherry,Hospital Area,11.903847,79.815425,Red,90,2025-08-10T17:42:00,synthetic_v1,Yellow
698dc8ff-4986-40b8-b7de-db14a06bacda,Tamil Nadu,Coimbatore,IT Park,11.062175,76.963339,Yellow,65,2025-08-08T23:40:00,synthetic_v1,Red
2de333c1-e9a4-4acb-81fd-7978434c9f76,Tamil Nadu,Madurai,Park/Garden,9.967603,78.135755,Green,3,2025-09-07T05:08:00,synthetic_v1,Yellow
c213161e-f138-4f8f-9ce1-5ac95717b622,Odisha,Cuttack,Market,20.443976,85.885433,Yellow,55,2025-07-12T22:20:00,synthetic_v1,Yellow
0e340005-49f6-4fba-a9a7-a37ab71279c6,Haryana,Hisar,Market,29.152427,75.776457,Green,17,2025-07-13T22:53:00,synthetic_v1,Green
2fdde91c-4b5b-4184-930a-b02d51ab45ee,Rajasthan,Udaipur,Residential,24.553099,73.7475,Red,99,2025-06-12T16:05:00,synthetic_v1,Red
e19dfeaa-b2c5-44c3-9fc3-d752adc3310d,Uttar Pradesh,Mathura,IT Park,27.479603,77.66206,Green,23,2025-07-21T07:54:00,synthetic_v1,Yellow
a2751a98-70dd-41f0-8067-13e64788a462,Tamil Nadu,Salem,Tourist Spot,11.694037,78.115645,Yellow,44,2025-07-06T00:45:00,synthetic_v1,Yellow
48511fe5-9d96-4aa2-b941-1cee52e39e12,Maharashtra,Thane,Hospital Area,19.209292,72.975096,Green,22,2025-07-23T05:55:00,synthetic_v1,Green
3fdeb52b-e801-4c19-9d13-66447b305c58,Andaman and Nicobar Islands,Port Blair,IT Park,11.600377,92.721628,Red,89,2025-08-11T11:42:00,synthetic_v1,Red
72e60052-f74e-426f-b914-7b05baa46d1c,Bihar,Patna,College Area,25.55618,85.127753,Yellow,50,2025-09-02T11:38:00,synthetic_v1,Yellow
d2916193-cc0d-4a20-9f6a-3f050e2a99f9,Rajasthan,Alwar,IT Park,27.546565,76.689603,Yellow,47,2025-07-22T09:59:00,synthetic_v1,Red
d8e7c9c9-b986-491b-b25f-48f02d7559a9,Tamil Nadu,Erode,Industrial Area,11.343118,77.768429,Yellow,46,2025-09-06T08:26:00,synthetic_v1,Yellow
9bf22add-3724-4213-ae94-7d2db3bcb51d,Uttar Pradesh,Kanpur,Market,26.442483,80.353532,Red,74,2025-06-25T02:08:00,synthetic_v1,Red
aab97e9c-0c6c-425b-9ea4-4ef9e73f2cb5,Telangana,Khammam,Transit Hub,17.253612,80.157711,Green,40,2025-06-15T11:10:00,synthetic_v1,Yellow
58675f5c-5eb7-4bb9-8546-6d391d2b0c11,Jharkhand,Ranchi,Residential,23.340915,85.265636,Green,7,2025-09-04T04:04:00,synthetic_v1,Green
705f6c6f-0a29-4cf0-b8c1-530f93129f6f,Uttar Pradesh,Prayagraj,Park/Garden,25.409903,81.799593,Red,79,2025-06-26T23:08:00,synthetic_v1,Red
5e8009ea-8673-4ac1-bcf0-564e10d80654,Gujarat,Vadodara,Market,22.320433,73.226221,Green,8,2025-07-06T01:35:00,synthetic_v1,Green
1963c31c-3efe-4a6a-9b2d-6330bed67390,Jammu and Kashmir,Srinagar,IT Park,34.080081,74.806447,Green,33,2025-07-10T09:08:00,synthetic_v1,Yellow
c08c704e-eaa3-4719-90d4-016a803e5a4a,Uttarakhand,Haridwar,Park/Garden,29.969981,78.211836,Green,29,2025-08-21T01:36:00,synthetic_v1,Yellow
f29312fd-ec98-43f9-978d-966cccb0ba0d,Jharkhand,Dhanbad,Tourist Spot,23.825664,86.475144,Green,27,2025-06-17T03:11:00,synthetic_v1,Green
25fa50bd-5cf4-4fd8-85f5-f088a9285693,Telangana,Warangal,Industrial Area,17.974164,79.625039,Yellow,47,2025-06-18T13:22:00,synthetic_v1,Yellow
2ba1b111-e436-4fda-830c-1ae646841d8f,Tamil Nadu,Tirunelveli,Industrial Area,8.696538,77.714617,Red,89,2025-08-17T19:58:00,synthetic_v1,Red
0312a4a4-2c23-4224-94dd-2c397ec71628,Himachal Pradesh,Mandi,IT Park,31.628393,76.875859,Yellow,70,2025-06-27T00:18:00,synthetic_v1,Red
d0803bb7-e911-4b9b-9805-09de34d3a6d2,Odisha,Cuttack,Industrial Area,20.417253,85.892781,Green,22,2025-09-02T22:29:00,synthetic_v1,Green
c50a56c7-7f77-4068-b388-e6753236349a,Haryana,Sonipat,Residential,28.957892,77.014343,Green,33,2025-07-16T03:30:00,synthetic_v1,Green
6bd5eeed-d483-470f-9c04-e26ee1768c3b,Tamil Nadu,Chennai,IT Park,13.070174,80.231948,Green,31,2025-07-06T15:28:00,synthetic_v1,Yellow
fefd3681-0fbe-4deb-a8e0-a9338f192f64,Odisha,Cuttack,Industrial Area,20.438677,85.850943,Yellow,60,2025-06-20T02:17:00,synthetic_v1,Yellow
cb9bd757-4c05-45dc-bade-e2b66ca0256d,Andaman and Nicobar Islands,Port Blair,Transit Hub,11.616492,92.696753,Yellow,60,2025-06-25T05:30:00,synthetic_v1,Yellow
f9cf60cc-530f-4964-8de1-981e8fe21d46,Kerala,Kochi,Hospital Area,9.899525,76.271984,Green,39,2025-08-13T22:16:00,synthetic_v1,Green
f095fa81-b6a8-4f2d-8061-adadf7836817,Maharashtra,Nanded,Transit Hub,19.121711,77.288052,Red,96,2025-07-07T20:24:00,synthetic_v1,Red
a60d7a83-fa29-4bf3-bc71-f901dc6ad36d,Uttar Pradesh,Lucknow,Transit Hub,26.822571,80.893284,Yellow,48,2025-06-13T22:47:00,synthetic_v1,Yellow
6ea13add-39f1-4ea8-9bf0-b35b48800be2,Maharashtra,Kolhapur,Market,16.711398,74.194404,Yellow,51,2025-06-17T11:27:00,synthetic_v1,Yellow
ea8e16f1-e2bb-4ad7-8881-bb7a3b7b50cb,West Bengal,Durgapur,Industrial Area,23.472776,87.303237,Yellow,48,2025-08-08T13:07:00,synthetic_v1,Yellow
77ef6ae8-9789-43b8-b79d-f5dc0ac00ffa,Kerala,Kochi,College Area,9.962202,76.284177,Red,92,2025-08-03T06:29:00,synthetic_v1,Red
88cb60db-61b9-4fe5-807d-6e075c856fc2,Uttar Pradesh,Firozabad,Residential,27.184253,78.428284,Green,25,2025-06-24T02:23:00,synthetic_v1,Green
994a9e91-e8cd-45bf-9e2e-aa3097144df9,Odisha,Berhampur,Residential,19.347331,84.829688,Yellow,46,2025-08-22T19:23:00,synthetic_v1,Yellow
78b07fcc-d615-4e85-99ea-e2c244262182,Haryana,Faridabad,College Area,28.417802,77.278288,Yellow,69,2025-09-06T16:24:00,synthetic_v1,Yellow
35e74c38-ae54-4de7-9c1a-c6450038b300,Uttar Pradesh,Meerut,IT Park,28.951506,77.708306,Green,20,2025-07-28T08:16:00,synthetic_v1,Yellow
6a62b079-0928-4198-b649-1cc3c8f7e244,Uttar Pradesh,Saharanpur,College Area,29.949607,77.500062,Yellow,47,2025-08-29T19:18:00,synthetic_v1,Yellow
98bc4991-9b52-45d9-9686-3f4c3b995e07,Madhya Pradesh,Sagar,Industrial Area,23.865728,78.724113,Yellow,57,2025-06-10T21:56:00,synthetic_v1,Yellow
0fdd3d48-1324-4868-bac8-7d0588ae4f3f,Uttarakhand,Haridwar,College Area,29.920625,78.18725,Red,85,2025-08-18T22:21:00,synthetic_v1,Red
fbf208e5-3767-4c5d-8552-cf3991a5e4ae,West Bengal,Durgapur,Industrial Area,23.510613,87.314442,Yellow,63,2025-07-22T09:19:00,synthetic_v1,Yellow
b28892ed-ec05-4129-ab86-ec03078f8421,Tripura,Agartala,Hospital Area,23.816418,91.267326,Red,89,2025-08-26T10:26:00,synthetic_v1,Yellow
4fc428b5-39f2-4520-9708-5f38a6641555,Uttar Pradesh,Moradabad,College Area,28.788526,78.794526,Yellow,51,2025-09-05T11:24:00,synthetic_v1,Yellow
79ea508a-776c-436b-a9b7-42c12399b663,Maharashtra,Nagpur,Transit Hub,21.123097,79.043397,Green,17,2025-08-25T22:10:00,synthetic_v1,Green
67270827-c983-4074-a316-1234e47ff487,Assam,Guwahati,Residential,26.121471,91.756914,Green,37,2025-07-09T15:21:00,synthetic_v1,Green
95d67991-7403-4a7b-9ddd-e8ea70edf29d,Rajasthan,Bikaner,Transit Hub,28.008453,73.284042,Red,71,2025-08-25T07:09:00,synthetic_v1,Red
fa29aed0-71ee-4116-9e38-8a1945014e76,West Bengal,Kolkata,Residential,22.541773,88.336414,Yellow,69,2025-06-20T03:53:00,synthetic_v1,Yellow
728b84fb-5d24-4956-8062-fcc3f917ec1a,Karnataka,Hubballi-Dharwad,Park/Garden,15.328835,75.155731,Green,23,2025-07-12T13:47:00,synthetic_v1,Yellow
c0787259-d1e2-4299-9b4d-a7b0696c42f1,Punjab,Ludhiana,City Center,30.869623,75.900108,Red,73,2025-07-28T01:29:00,synthetic_v1,Red
fd897fff-81b1-445c-8f5c-86fc5ba0ae9d,Kerala,Kollam,Market,8.914839,76.593679,Red,73,2025-07-17T14:07:00,synthetic_v1,Red
c3bb9a9c-8dac-43ef-a38d-1c28805f02dc,Tamil Nadu,Vellore,City Center,12.896151,79.144351,Yellow,51,2025-08-02T10:50:00,synthetic_v1,Yellow
a9d1740f-6af2-4bbd-9cef-cd7196fe614c,Kerala,Kochi,Market,9.884838,76.29338,Yellow,49,2025-07-20T04:15:00,synthetic_v1,Yellow
a4bdbb59-f93a-4b62-a506-ea0daad29583,Karnataka,Bengaluru,College Area,12.952948,77.553667,Red,97,2025-08-28T09:45:00,synthetic_v1,Red
c80abfa9-c5ed-4b34-963d-af74545bfb48,Maharashtra,Nagpur,College Area,21.164849,79.065604,Red,96,2025-06-20T13:07:00,synthetic_v1,Red
7ab893c6-f5a2-4f81-a8b5-d514b33be7b8,Uttar Pradesh,Mathura,Transit Hub,27.44841,77.66448,Red,72,2025-08-07T05:27:00,synthetic_v1,Red
7699de84-a20a-41c0-a4cf-bc2890c211ee,Goa,Panaji,Transit Hub,15.48982,73.865053,Yellow,53,2025-08-14T13:52:00,synthetic_v1,Yellow
41a8f9df-9466-413d-888b-353856727e6d,Manipur,Imphal,Transit Hub,24.774133,93.933274,Green,0,2025-08-17T18:42:00,synthetic_v1,Green
f3f79ac7-306d-448e-b566-cbac986c86d1,Uttar Pradesh,Ayodhya,College Area,26.812809,82.236097,Yellow,69,2025-06-22T13:33:00,synthetic_v1,Yellow
b3bcda80-f24f-494e-97c6-ec8ec7b154f8,Haryana,Faridabad,Residential,28.397761,77.360656,Yellow,44,2025-08-14T17:17:00,synthetic_v1,Yellow
c3df768e-6935-47ca-9733-eaee257dd821,Uttar Pradesh,Prayagraj,Transit Hub,25.402199,81.841794,Red,87,2025-07-26T04:09:00,synthetic_v1,Red
0f77eef5-0455-4fa5-94a8-ab1d3cf18a21,Rajasthan,Jaipur,Tourist Spot,26.863846,75.768329,Green,35,2025-08-24T09:19:00,synthetic_v1,Green
d0cde0d3-e161-4a89-8e6a-dd8a96c9b335,Haryana,Karnal,Market,29.642014,76.983191,Yellow,59,2025-08-31T01:39:00,synthetic_v1,Yellow
2bdd522c-cea4-4224-bc73-2334d7eff34b,Odisha,Baripada,College Area,21.969489,86.762166,Green,7,2025-06-17T02:54:00,synthetic_v1,Green
775c0827-dd13-4b12-8ac0-3261d5b33046,Karnataka,Belagavi,City Center,15.827931,74.533602,Yellow,44,2025-08-01T20:42:00,synthetic_v1,Yellow
a4bcd531-62ad-4266-9c50-6b4d767717cd,Haryana,Faridabad,Residential,28.406812,77.289311,Yellow,63,2025-07-19T05:23:00,synthetic_v1,Yellow
73d2ddb4-843e-4d1d-9949-caf13001b0f8,Himachal Pradesh,Mandi,City Center,31.614326,76.934802,Yellow,41,2025-08-23T18:08:00,synthetic_v1,Yellow
bacb3fe1-b471-4933-a5ba-0a8ece1e1be6,Haryana,Sonipat,College Area,28.969986,77.047055,Red,90,2025-07-05T03:41:00,synthetic_v1,Red
74f355b2-2754-4cb0-9562-4da471fc6381,Uttar Pradesh,Prayagraj,College Area,25.434946,81.799245,Green,25,2025-07-18T12:21:00,synthetic_v1,Green
02bdcfc1-300f-444e-bfaf-0addf3d90ef2,Puducherry,Puducherry,Hospital Area,11.937721,79.793792,Yellow,66,2025-06-23T20:45:00,synthetic_v1,Green
4175f733-9d00-44e9-ab95-6bea91584127,Uttar Pradesh,Moradabad,Tourist Spot,28.883671,78.746285,Green,6,2025-07-16T14:43:00,synthetic_v1,Green
b688dd40-4a8f-4671-8e0b-37475d742335,Jharkhand,Ranchi,City Center,23.332882,85.367075,Red,75,2025-08-24T06:19:00,synthetic_v1,Red
b14af68b-076e-46f1-99f6-ffed8f9afeee,Haryana,Hisar,Hospital Area,29.155603,75.739675,Yellow,45,2025-08-11T20:38:00,synthetic_v1,Green
e0bbba95-130c-455d-8d63-a93d78fd92cd,Jammu and Kashmir,Jammu,City Center,32.69578,74.899738,Yellow,46,2025-06-30T15:01:00,synthetic_v1,Yellow
2170f4f5-1cd5-4d21-b6df-07e874d3fe88,Jharkhand,Jamshedpur,IT Park,22.784062,86.19959,Green,16,2025-07-19T18:35:00,synthetic_v1,Yellow
8aeaf6b1-5940-4d45-a372-96ef07264718,Gujarat,Jamnagar,College Area,22.47045,70.104119,Red,75,2025-07-29T16:01:00,synthetic_v1,Red
b50b20d5-d414-4135-bc66-7ff87c92fac8,Karnataka,Belagavi,College Area,15.861927,74.47317,Green,28,2025-07-09T11:59:00,synthetic_v1,Green
e49e5327-af50-4a64-bf05-f3d2627eb32d,Jharkhand,Hazaribagh,Park/Garden,23.954349,85.363671,Green,40,2025-06-15T02:23:00,synthetic_v1,Red
e5ebd9d9-7506-481f-a5b7-76a2ef80f79f,Uttarakhand,Haridwar,Park/Garden,29.922517,78.206318,Yellow,53,2025-07-09T14:57:00,synthetic_v1,Red
c0f86972-c932-4dd9-b983-29992587f64c,Uttarakhand,Haldwani,College Area,29.250147,79.557362,Red,91,2025-07-26T18:10:00,synthetic_v1,Red
4f68d244-b0dd-42ae-bcc5-56eae0dee018,Goa,Panaji,Tourist Spot,15.484185,73.831778,Green,23,2025-08-29T23:16:00,synthetic_v1,Green
dc42c729-3fa7-45ed-9d1f-4b8b9bba533d,Uttarakhand,Haridwar,Hospital Area,29.987617,78.201898,Green,8,2025-07-25T15:49:00,synthetic_v1,Green
429b6f0e-6b25-44e5-b560-362517ef8041,Rajasthan,Ajmer,Tourist Spot,26.461402,74.669726,Green,34,2025-06-24T02:47:00,synthetic_v1,Green
6fc3e0b7-3498-4b51-abc8-f5435d008319,Kerala,Kochi,Market,9.89992,76.288591,Green,14,2025-06-25T06:40:00,synthetic_v1,Green
a832b246-31c4-4334-949a-325058011d6f,Maharashtra,Mumbai,Hospital Area,19.100372,72.911646,Green,32,2025-06-26T17:02:00,synthetic_v1,Green
f3884716-88d8-478c-8080-7364c1e55df1,Madhya Pradesh,Bhopal,Park/Garden,23.221884,77.372023,Green,29,2025-06-29T03:33:00,synthetic_v1,Yellow
92aac65e-2039-43c3-ba63-a055059dc213,Assam,Dibrugarh,Residential,27.469002,94.952908,Green,17,2025-08-15T03:04:00,synthetic_v1,Green
ff42298c-0cc0-421d-a462-2b97d0245048,Rajasthan,Alwar,Industrial Area,27.566837,76.578779,Green,5,2025-07-03T04:22:00,synthetic_v1,Green
faa0ee1d-ef14-4458-bcdd-9826cb6c0831,Maharashtra,Aurangabad,Transit Hub,19.883179,75.35667,Yellow,59,2025-06-24T18:17:00,synthetic_v1,Yellow
0bc14c33-91be-4d0c-883e-20d3c2c6728b,Kerala,Kollam,IT Park,8.921398,76.602286,Yellow,42,2025-07-25T23:08:00,synthetic_v1,Red
fc6e3d69-fe05-4b3c-b954-d0204ab5af6e,Andhra Pradesh,Visakhapatnam,Tourist Spot,17.713716,83.190264,Green,35,2025-07-31T05:42:00,synthetic_v1,Green
